name,country,position,image,worth,age
Cristián Zapata,コロンビア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/34344-1636128495.JPG?lm=1,5000000,27
Aquivaldo Mosquera,コロンビア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/52619-1453723257.png?lm=1,2000000,32
Luis Amaranto Perea,コロンビア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/27489-1654242122.jpg?lm=1,1500000,34
Carlos Valdés,コロンビア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/73789-1669113437.png?lm=1,600000,28
Mario Yepes,コロンビア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_5507_800_2013_09_20_1.jpg?lm=1,300000,37
Pablo Armero,コロンビア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/73786-1455534368.jpg?lm=1,8000000,27
Camilo Zúñiga,コロンビア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/37941-1418292035.jpg?lm=1,13000000,28
Santiago Arias,コロンビア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/120443-1615893101.jpg?lm=1,1500000,22
Stefan Medina,コロンビア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/131093-1506587306.png?lm=1,2000000,22
Éder Balanta,コロンビア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/265127-1608489566.jpg?lm=1,3000000,20
Abel Aguilar,コロンビア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/37388-1535473994.jpg?lm=1,2750000,29
Carlos Sánchez,コロンビア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/51226-1491464026.jpg?lm=1,2500000,27
Edwin Valencia,コロンビア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_55429_3816_2012_1.jpg?lm=1,500000,28
Fredy Guarín,コロンビア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/39090-1410339957.jpg?lm=1,18000000,27
Aldo Leao Ramírez,コロンビア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/63184-1471006148.jpg?lm=1,1750000,32
Elkin Soto,コロンビア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/40937-1437396697.jpg?lm=1,1000000,33
Juan Cuadrado,コロンビア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/91970-1663576912.jpg?lm=1,24000000,25
James Rodríguez,コロンビア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/88103-1540568385.jpg?lm=1,35000000,22
Juan Fernando Quintero,コロンビア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/122582-1644877928.png?lm=1,9000000,21
Carlos Carbonero,コロンビア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/136605-1448965264.jpg?lm=1,3000000,23
Víctor Ibarbo,コロンビア,フォワード,https://img.a.transfermarkt.technology/portrait/small/92141-1616061239.jpg?lm=1,7000000,23
Radamel Falcao,コロンビア,フォワード,https://img.a.transfermarkt.technology/portrait/small/39152-1622801006.jpg?lm=1,60000000,27
Jackson Martínez,コロンビア,フォワード,https://img.a.transfermarkt.technology/portrait/small/74418-1447152748.jpg?lm=1,30000000,27
Luis Muriel,コロンビア,フォワード,https://img.a.transfermarkt.technology/portrait/small/119228-1596182523.jpg?lm=1,14000000,22
Adrián Ramos,コロンビア,フォワード,https://img.a.transfermarkt.technology/portrait/small/73782-1630702927.JPG?lm=1,7500000,28
Carlos Bacca,コロンビア,フォワード,https://img.a.transfermarkt.technology/portrait/small/119235-1448983000.jpg?lm=1,10000000,27
Teófilo Gutiérrez,コロンビア,フォワード,https://img.a.transfermarkt.technology/portrait/small/77066-1445432469.jpg?lm=1,1800000,28
Patrick Pemberton,コスタリカ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/102376-1480438943.jpg?lm=1,500000,32
Leonel Moreira,コスタリカ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/126911-1618682785.jpg?lm=1,375000,24
Kevin Briceño,コスタリカ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/194210-1556523153.jpg?lm=1,250000,22
Daniel Cambronero,コスタリカ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/113866-1481282237.jpg?lm=1,250000,28
Óscar Duarte,コスタリカ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/175323-1661433456.jpg?lm=1,1500000,24
Júnior Díaz,コスタリカ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/35383-1471000628.jpg?lm=1,1500000,30
Giancarlo González,コスタリカ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/111893-1618677646.JPG?lm=1,600000,25
Porfirio López,コスタリカ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/156056-1489393751.jpg?lm=1,325000,28
Michael Umaña,コスタリカ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/35380-1407850993.jpg?lm=1,275000,31
Pablo Salazar,コスタリカ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/118066-1669020966.png?lm=1,275000,31
Jhonny Acosta,コスタリカ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/187768-1480438968.jpg?lm=1,250000,30
Bryan Oviedo,コスタリカ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/124983-1669282492.jpg?lm=1,4500000,23
Christopher Meneses,コスタリカ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/190258-1523608459.jpg?lm=1,600000,24
Cristian Gamboa,コスタリカ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/121686-1657283791.jpg?lm=1,1000000,24
José Salvatierra,コスタリカ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/187772-1523608464.jpg?lm=1,350000,24
Héiner Mora,コスタリカ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,300000,29
Dave Myrie,コスタリカ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/111898-1610740856.jpg?lm=1,300000,25
Juan Diego Madrigal,コスタリカ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,250000,26
Michael Barrantes,コスタリカ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,1300000,30
Yeltsin Tejeda,コスタリカ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/194218-1669282614.jpg?lm=1,550000,22
Esteban Granados,コスタリカ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,350000,28
José Miguel Cubero,コスタリカ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/122680-1482167654.jpg?lm=1,350000,27
Ariel Rodríguez,コスタリカ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_111902_6478_2013_11_15_1.jpg?lm=1,300000,28
Celso Borges,コスタリカ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/81532-1669282753.jpg?lm=1,1600000,26
Juan Bustos Golobio,コスタリカ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_131251_4720_2013_02_10_1.jpg?lm=1,225000,21
Pablo Herrera,コスタリカ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_102381_18577_2014_03_31_1.jpg?lm=1,300000,27
José Sánchez,コスタリカ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_122686_2677_2013_05_23_1.jpg?lm=1,275000,26
Bryan Ruiz,コスタリカ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/39642-1668933882.jpg?lm=1,8000000,28
Carlos Hernández,コスタリカ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,650000,31
Mauricio Castillo,コスタリカ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_159394_18577_2013_02_10_1.jpg?lm=1,350000,26
Manfred Russell,コスタリカ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_111794_4720_2013_02_10_1.jpg?lm=1,325000,25
Johan Condega,コスタリカ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,275000,30
John Jairo Ruiz,コスタリカ,フォワード,https://img.a.transfermarkt.technology/portrait/small/192347-1467184497.jpg?lm=1,600000,20
Diego Calvo,コスタリカ,フォワード,https://img.a.transfermarkt.technology/portrait/small/s_192315_6478_2010_1.jpg?lm=1,400000,22
Joel Campbell,コスタリカ,フォワード,https://img.a.transfermarkt.technology/portrait/small/131248-1669283117.jpg?lm=1,5000000,21
Christian Bolaños,コスタリカ,フォワード,https://img.a.transfermarkt.technology/portrait/small/38163-1489304837.jpg?lm=1,1000000,29
Marcos Ureña,コスタリカ,フォワード,https://img.a.transfermarkt.technology/portrait/small/118074-1520887817.jpg?lm=1,400000,24
Yendrick Ruiz,コスタリカ,フォワード,https://img.a.transfermarkt.technology/portrait/small/s_111904_2677_2013_05_23_2.jpg?lm=1,300000,27
Jonathan Moya,コスタリカ,フォワード,https://img.a.transfermarkt.technology/portrait/small/131257-1615445324.jpg?lm=1,150000,22
Johan Venegas,コスタリカ,フォワード,https://img.a.transfermarkt.technology/portrait/small/195424-1669970945.jpg?lm=1,275000,25
Jonathan McDonald,コスタリカ,フォワード,https://img.a.transfermarkt.technology/portrait/small/38232-1556523583.jpg?lm=1,250000,26
Víctor Núñez,コスタリカ,フォワード,https://img.a.transfermarkt.technology/portrait/small/39633-1591351077.jpg?lm=1,250000,34
Kenny Cunningham,コスタリカ,フォワード,https://img.a.transfermarkt.technology/portrait/small/195463-1413381543.jpg?lm=1,200000,28
David Ramírez,コスタリカ,フォワード,https://img.a.transfermarkt.technology/portrait/small/273980-1468502754.jpg?lm=1,250000,20
Randall Brenes,コスタリカ,フォワード,https://img.a.transfermarkt.technology/portrait/small/36428-1591351993.jpg?lm=1,250000,30
Armando Alonso,コスタリカ,フォワード,https://img.a.transfermarkt.technology/portrait/small/s_80934_6478_2012_1.jpg?lm=1,200000,30
Diego Benaglio,スイス,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/1667-1438072284.jpg?lm=1,6000000,30
Roman Bürki,スイス,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/59027-1534235756.jpg?lm=1,2500000,23
Marco Wölfli,スイス,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/4860-1533135588.jpg?lm=1,800000,31
Ricardo Rodríguez,スイス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/86784-1663596388.jpg?lm=1,15000000,21
Fabian Schär,スイス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/135343-1667990394.jpg?lm=1,8000000,22
Fabian Lustenberger,スイス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/42203-1532355372.jpg?lm=1,5000000,25
Timm Klose,スイス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/65255-1483534556.jpg?lm=1,3500000,25
Johan Djourou,スイス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/34561-1471012837.jpg?lm=1,3000000,27
Reto Ziegler,スイス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/9915-1583515169.jpg?lm=1,3500000,27
Philippe Senderos,スイス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/4277-1521307855.JPG?lm=1,2500000,28
Steve von Bergen,スイス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/4793-1533135702.jpg?lm=1,1500000,30
Stephan Lichtsteiner,スイス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/2865-1410245791.jpg?lm=1,17000000,29
Michael Lang,スイス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/51346-1533288909.jpg?lm=1,2000000,23
Valon Behrami,スイス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/21905-1562078262.jpg?lm=1,16000000,28
Gökhan Inler,スイス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/19041-1665476920.jpg?lm=1,14000000,29
Granit Xhaka,スイス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/111455-1667990175.jpg?lm=1,10000000,21
Pirmin Schwegler,スイス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/14533-1532072440.jpg?lm=1,5500000,27
Gelson Fernandes,スイス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/20081-1533115147.jpg?lm=1,3000000,27
Blerim Dzemaili,スイス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/9967-1647955517.jpg?lm=1,11000000,27
Pajtim Kasami,スイス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/130108-1532793064.jpg?lm=1,3500000,21
Tranquillo Barnetta,スイス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/6645-1464165604.jpg?lm=1,3000000,29
Valentin Stocker,スイス,フォワード,https://img.a.transfermarkt.technology/portrait/small/45178-1471012451.jpg?lm=1,7000000,24
Xherdan Shaqiri,スイス,フォワード,https://img.a.transfermarkt.technology/portrait/small/86792-1645958643.jpg?lm=1,20000000,22
Admir Mehmedi,スイス,フォワード,https://img.a.transfermarkt.technology/portrait/small/66058-1665561064.png?lm=1,4000000,22
Josip Drmic,スイス,フォワード,https://img.a.transfermarkt.technology/portrait/small/140579-1533288571.jpg?lm=1,7000000,21
Haris Seferovic,スイス,フォワード,https://img.a.transfermarkt.technology/portrait/small/109256-1658335494.jpg?lm=1,4500000,21
Mario Gavranovic,スイス,フォワード,https://img.a.transfermarkt.technology/portrait/small/61380-1669739856.png?lm=1,1750000,24
Gonzalo Jara,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/40429-1437396217.jpg?lm=1,1500000,28
Enzo Roco,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/186862-1568213299.JPG?lm=1,1000000,21
Jean Beausejour,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/18871-1497615523.jpg?lm=1,4000000,29
Eugenio Mena,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/113999-1497615378.jpg?lm=1,2500000,25
Miiko Albornoz,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/75852-1532071764.jpg?lm=1,1000000,23
Mauricio Isla,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/43722-1567076491.JPG?lm=1,10500000,25
Gary Medel,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/60889-1630574292.jpg?lm=1,11000000,26
Carlos Carmona,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/76387-1489490548.jpg?lm=1,2500000,26
Francisco Silva,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/84870-1405073581.jpg?lm=1,2000000,27
Marcelo Díaz,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/83895-1497615601.jpg?lm=1,2500000,27
Arturo Vidal,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/37666-1502276644.jpg?lm=1,44000000,26
Felipe Gutiérrez,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/133089-1550265519.jpg?lm=1,4000000,23
David Pizarro,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_5896_430_2013_03_12_1.jpg?lm=1,2500000,34
Charles Aránguiz,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/89701-1658913540.jpg?lm=1,3000000,25
Rodrigo Millar,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/53027-1415368571.jpg?lm=1,1250000,32
Pablo Hernández,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/91763-1447159932.jpg?lm=1,1000000,27
Matías Fernández,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/37918-1448527391.jpg?lm=1,5000000,27
Bryan Rabello,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_160217_8519_2013_04_04_1.jpg?lm=1,3000000,19
Jorge Valdivia,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/20758-1458739983.jpg?lm=1,1500000,30
Junior Fernandes,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/89708-1567777021.png?lm=1,3000000,25
Mark González,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/21750-1517578180.jpg?lm=1,1000000,29
Fabián Orellana,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/60890-1541151241.jpg?lm=1,2500000,27
Alexis Sánchez,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/40433-1660118147.jpg?lm=1,30000000,25
Eduardo Vargas,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/89718-1662404532.jpg?lm=1,6000000,24
Mauricio Pinilla,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/6160-1455533683.jpg?lm=1,3200000,29
Ángelo Henríquez,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/189740-1668791373.png?lm=1,2800000,19
Marc-André ter Stegen,ドイツ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/74857-1599987750.jpg?lm=1,20000000,21
Ron-Robert Zieler,ドイツ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/21327-1661423297.jpg?lm=1,9500000,25
René Adler,ドイツ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/1784-1532594587.jpg?lm=1,9000000,29
Roman Weidenfeller,ドイツ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/26-1502448725.jpg?lm=1,5000000,33
Jérôme Boateng,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/26485-1540568293.jpg?lm=1,28000000,25
Mats Hummels,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/39728-1661413275.jpg?lm=1,35000000,25
Per Mertesacker,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/6710-1518796036.jpg?lm=1,18000000,29
Benedikt Höwedes,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/39020-1567785438.png?lm=1,16000000,25
Matthias Ginter,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/124502-1658411624.jpg?lm=1,10000000,20
Antonio Rüdiger,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/86202-1624448001.jpg?lm=1,6000000,20
Shkodran Mustafi,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/88590-1447247176.jpg?lm=1,2000000,21
Heiko Westermann,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/1726-1447257388.jpg?lm=1,3000000,30
Marcel Schmelzer,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/35208-1534236479.jpg?lm=1,10000000,26
Christian Günter,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/93707-1658411784.jpg?lm=1,1500000,20
Philipp Lahm,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/2219-1471439838.JPG?lm=1,30000000,30
Kevin Großkreutz,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/44521-1532273177.jpeg?lm=1,10000000,25
Sebastian Jung,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/49730-1657894638.jpg?lm=1,8000000,24
Oliver Sorg,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/55114-1532072454.jpg?lm=1,3000000,23
Erik Durm,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/93922-1660553915.jpg?lm=1,3000000,21
Lars Bender,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/30059-1615893319.jpg?lm=1,22000000,24
Sven Bender,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/29993-1615893279.jpg?lm=1,18000000,24
Christoph Kramer,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/82097-1662966660.jpg?lm=1,5500000,22
Sebastian Rudy,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/57051-1626453533.jpg?lm=1,3000000,23
Bastian Schweinsteiger,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/2514-1551256967.jpg?lm=1,35000000,29
Toni Kroos,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/31909-1661426083.jpg?lm=1,40000000,24
Ilkay Gündogan,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/53622-1666733465.jpg?lm=1,20000000,23
Sami Khedira,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/29401-1595418857.jpg?lm=1,22000000,26
Max Meyer,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/146164-1611745418.jpg?lm=1,8000000,18
Maximilian Arnold,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/117674-1660652294.JPG?lm=1,6000000,19
Leon Goretzka,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/153084-1667830008.jpg?lm=1,7500000,19
Mario Götze,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/74842-1663065102.jpg?lm=1,55000000,21
Mesut Özil,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/35664-1669377224.jpg?lm=1,50000000,25
Marco Reus,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/35207-1661413169.jpg?lm=1,40000000,24
Lukas Podolski,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/15185-1670769304.png?lm=1,23000000,28
Julian Draxler,ドイツ,フォワード,https://img.a.transfermarkt.technology/portrait/small/85148-1601898137.jpg?lm=1,30000000,20
André Schürrle,ドイツ,フォワード,https://img.a.transfermarkt.technology/portrait/small/58205-1471509802.jpg?lm=1,20000000,23
Sidney Sam,ドイツ,フォワード,https://img.a.transfermarkt.technology/portrait/small/39102-1531903955.jpg?lm=1,10000000,26
André Hahn,ドイツ,フォワード,https://img.a.transfermarkt.technology/portrait/small/42783-1658600603.jpg?lm=1,5000000,23
Thomas Müller,ドイツ,フォワード,https://img.a.transfermarkt.technology/portrait/small/58358-1667830486.jpg?lm=1,50000000,24
Max Kruse,ドイツ,フォワード,https://img.a.transfermarkt.technology/portrait/small/36182-1657203613.jpg?lm=1,10000000,26
Mario Gómez,ドイツ,フォワード,https://img.a.transfermarkt.technology/portrait/small/6288-1563260524.jpg?lm=1,22000000,28
Kevin Volland,ドイツ,フォワード,https://img.a.transfermarkt.technology/portrait/small/82009-1614090395.jpg?lm=1,18000000,21
Marcell Jansen,ドイツ,フォワード,https://img.a.transfermarkt.technology/portrait/small/16624-1570707987.jpeg?lm=1,6000000,28
Miroslav Klose,ドイツ,フォワード,https://img.a.transfermarkt.technology/portrait/small/10-1448468291.jpg?lm=1,1000000,35
Chigozie Agbim,ナイジェリア,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/206901-1523610231.jpg?lm=1,250000,29
Daniel Akpeyi,ナイジェリア,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/28725-1614588910.jpg?lm=1,250000,27
Efe Ambrose,ナイジェリア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_81831_371_2013_01_22_1.jpg?lm=1,3000000,25
Joseph Yobo,ナイジェリア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/3270-1404201553.jpg?lm=1,2000000,33
Godfrey Oboabona,ナイジェリア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/217656-1635695591.png?lm=1,900000,23
Leon Balogun,ナイジェリア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/56100-1501159169.jpg?lm=1,600000,25
Azubuike Egwuekwe,ナイジェリア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/217514-1470729730.png?lm=1,300000,24
